asn,category,tags
132985,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132986,Enterprise,"Tor services|Service|Law, Business, and Consulting Services"
132987,Other,Not Validating RPKI ROV|Computer and Information Technology
132988,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132989,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132990,ISP,Computer and Information Technology|Phone Provider|Health Care Services|Search
132991,Enterprise,"Technology Consulting Services|Computer and Information Technology|Law, Business, and Consulting Services|Software Development"
132992,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132993,Other,Computer and Information Technology
132994,Other,"Finance and Insurance|Banks, Credit Card Companies, Mortgage Providers"
132995,Academic/Edu,"Not Validating RPKI ROV|Colleges, Universities, and Professional Schools|Education and Research|Academic"
132996,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
132997,Unknown,
132998,ISP,Internet Service Provider (ISP)|Computer and Information Technology
132999,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
133000,ISP,Eyeball|Not Validating RPKI ROV|Internet Service Provider (ISP)|Computer and Information Technology
133001,ISP,Eyeball|Not Validating RPKI ROV|Computer and Information Technology|Internet Service Provider (ISP)
133002,Academic/Edu,"Not Validating RPKI ROV|Education and Research|Colleges, Universities, and Professional Schools|Academic"
133003,ISP,Computer and Information Technology|Internet Service Provider (ISP)
133004,ISP,Education and Research|Internet Service Provider (ISP)|Elementary and Secondary Schools|Software Development
133005,ISP,Finance and Insurance|Health Care Services|Insurance Carriers and Agencies
133006,ISP,Not Validating RPKI ROV|Internet Service Provider (ISP)|Software Development|Computer and Information Technology
133007,ISP,"Satellite Communication|Not Validating RPKI ROV|Media, Publishing, and Broadcasting|Radio and Television Providers"
133008,Other,Not Validating RPKI ROV|Computer and Information Technology
133009,ISP,Computer and Information Technology|Internet Service Provider (ISP)|Eyeball
133010,ISP,"Hosting and Cloud Provider|Internet Service Provider (ISP)|Banks, Credit Card Companies, Mortgage Providers|Computer and Information Technology"
133011,ISP,"Not Validating RPKI ROV|Media, Publishing, and Broadcasting|Internet Service Provider (ISP)|Computer and Information Technology"
133028,ISP,"Buildings, Repair, Maintenance (Pest Control, Landscaping, Cleaning, Locksmiths, Car Washes, etc)|Law, Business, and Consulting Services|Internet Service Provider (ISP)|Service"
133032,Government,"Government and Regulatory Agencies, Administrations, Departments, and Services|Government and Public Administration"
133036,ISP,"Hotels, Motels, Inns, Other Traveler Accommodation|Travel and Accommodation|Service|Internet Service Provider (ISP)"
133037,ISP,Government|Not Validating RPKI ROV|Government and Public Administration|Internet Service Provider (ISP)
133055,ISP,"Insurance Carriers and Agencies|Service|Investment, Portfolio Management, Pensions and Funds|Finance and Insurance"
133069,ISP,Software Development|Internet Service Provider (ISP)|Computer and Information Technology
133082,ISP,Computer and Information Technology|Internet Service Provider (ISP)
133087,ISP,Computer and Information Technology|Software Development|Service|Internet Service Provider (ISP)
133088,Enterprise,"Investment, Portfolio Management, Pensions and Funds|Finance and Insurance|Law, Business, and Consulting Services|Service"
133221,Other,"Retail Stores, Wholesale, and E-commerce Sites"
133222,Enterprise,"Law, Business, and Consulting Services|Service|Computer and Information Technology"
133223,Other,"Retail Stores, Wholesale, and E-commerce Sites"
133224,Other,"Retail Stores, Wholesale, and E-commerce Sites"
133225,Other,"Finance and Insurance|Investment, Portfolio Management, Pensions and Funds"
133226,ISP,Internet Service Provider (ISP)|Computer and Information Technology
133227,Eyeball,Eyeball|Not Validating RPKI ROV|Hosting and Cloud Provider|Computer and Information Technology
133228,Other,"Not Validating RPKI ROV|Service|Media, Publishing, and Broadcasting|Computer and Information Technology"
133230,ISP,Internet Service Provider (ISP)|Software Development|Computer and Information Technology
